,ds,y,PIB_RS_TRIMESTRE_ANTERIOR,PIB_BR_MES_ANTERIOR,ADMISSOES_MES_ANTERIOR,DEMISSOES_MES_ANTERIOR,ARRECADACAO_D-5,ARRECADACAO_D-4,ARRECADACAO_D-3,ARRECADACAO_D-2,ARRECADACAO_D-1
2610,2019-02-08,374703673.763499,130.959654107773,827383.5763501287,1325183.0,1290870.0,16201819.394713704,22113567.24581769,24972244.940310728,19737470.986564986,64219854.60087543
2611,2019-02-11,669461600.2126733,130.959654107773,827383.5763501287,1325183.0,1290870.0,22113567.24581769,24972244.940310728,19737470.986564986,64219854.60087543,374703673.763499
2612,2019-02-12,1018761464.8385214,130.959654107773,827383.5763501287,1325183.0,1290870.0,24972244.940310728,19737470.986564986,64219854.60087543,374703673.763499,669461600.2126733
2613,2019-02-13,275429404.75657123,130.959654107773,827383.5763501287,1325183.0,1290870.0,19737470.986564986,64219854.60087543,374703673.763499,669461600.2126733,1018761464.8385214
2614,2019-02-14,137805751.73843163,130.959654107773,827383.5763501287,1325183.0,1290870.0,64219854.60087543,374703673.763499,669461600.2126733,1018761464.8385214,275429404.75657123
2615,2019-02-15,27284055.569809977,130.959654107773,827383.5763501287,1325183.0,1290870.0,374703673.763499,669461600.2126733,1018761464.8385214,275429404.75657123,137805751.73843163
2616,2019-02-18,24792159.278382175,130.959654107773,827383.5763501287,1325183.0,1290870.0,669461600.2126733,1018761464.8385214,275429404.75657123,137805751.73843163,27284055.569809977
2617,2019-02-19,131475468.11978279,130.959654107773,827383.5763501287,1325183.0,1290870.0,1018761464.8385214,275429404.75657123,137805751.73843163,27284055.569809977,24792159.278382175
2618,2019-02-20,39210307.67561929,130.959654107773,827383.5763501287,1325183.0,1290870.0,275429404.75657123,137805751.73843163,27284055.569809977,24792159.278382175,131475468.11978279
2619,2019-02-21,79523581.88848867,130.959654107773,827383.5763501287,1325183.0,1290870.0,137805751.73843163,27284055.569809977,24792159.278382175,131475468.11978279,39210307.67561929
2620,2019-02-22,56586433.838281974,130.959654107773,827383.5763501287,1325183.0,1290870.0,27284055.569809977,24792159.278382175,131475468.11978279,39210307.67561929,79523581.88848867
2621,2019-02-25,180457860.53356287,130.959654107773,827383.5763501287,1325183.0,1290870.0,24792159.278382175,131475468.11978279,39210307.67561929,79523581.88848867,56586433.838281974
2622,2019-02-26,24889431.007104874,130.959654107773,827383.5763501287,1325183.0,1290870.0,131475468.11978279,39210307.67561929,79523581.88848867,56586433.838281974,180457860.53356287
2623,2019-02-27,534623198.12974966,130.959654107773,827383.5763501287,1325183.0,1290870.0,39210307.67561929,79523581.88848867,56586433.838281974,180457860.53356287,24889431.007104874
2624,2019-02-28,267679647.3825384,130.959654107773,827383.5763501287,1325183.0,1290870.0,79523581.88848867,56586433.838281974,180457860.53356287,24889431.007104874,534623198.12974966
2625,2019-03-01,19295100.69645187,130.959654107773,805286.4373594566,1453284.0,1280145.0,56586433.838281974,180457860.53356287,24889431.007104874,534623198.12974966,267679647.3825384
2626,2019-03-06,25292352.709714506,130.959654107773,805286.4373594566,1453284.0,1280145.0,180457860.53356287,24889431.007104874,534623198.12974966,267679647.3825384,19295100.69645187
2627,2019-03-07,49384658.27148601,130.959654107773,805286.4373594566,1453284.0,1280145.0,24889431.007104874,534623198.12974966,267679647.3825384,19295100.69645187,25292352.709714506
2628,2019-03-08,379189156.56565636,130.959654107773,805286.4373594566,1453284.0,1280145.0,534623198.12974966,267679647.3825384,19295100.69645187,25292352.709714506,49384658.27148601
2629,2019-03-11,632341648.4933642,130.959654107773,805286.4373594566,1453284.0,1280145.0,267679647.3825384,19295100.69645187,25292352.709714506,49384658.27148601,379189156.56565636
2630,2019-03-12,991968523.5256158,130.959654107773,805286.4373594566,1453284.0,1280145.0,19295100.69645187,25292352.709714506,49384658.27148601,379189156.56565636,632341648.4933642
2631,2019-03-13,292553574.07333773,130.959654107773,805286.4373594566,1453284.0,1280145.0,25292352.709714506,49384658.27148601,379189156.56565636,632341648.4933642,991968523.5256158
2632,2019-03-14,118598604.29203089,130.959654107773,805286.4373594566,1453284.0,1280145.0,49384658.27148601,379189156.56565636,632341648.4933642,991968523.5256158,292553574.07333773
2633,2019-03-15,29360498.249627024,130.959654107773,805286.4373594566,1453284.0,1280145.0,379189156.56565636,632341648.4933642,991968523.5256158,292553574.07333773,118598604.29203089
2634,2019-03-18,27815431.10196791,130.959654107773,805286.4373594566,1453284.0,1280145.0,632341648.4933642,991968523.5256158,292553574.07333773,118598604.29203089,29360498.249627024
2635,2019-03-19,25680291.238976344,130.959654107773,805286.4373594566,1453284.0,1280145.0,991968523.5256158,292553574.07333773,118598604.29203089,29360498.249627024,27815431.10196791
2636,2019-03-20,36026219.2460787,130.959654107773,805286.4373594566,1453284.0,1280145.0,292553574.07333773,118598604.29203089,29360498.249627024,27815431.10196791,25680291.238976344
